Volcano Number,Volcano Name,Eruption Number,Eruption Start Year,Event Number,Event Type,Event Remarks,Event Date Year Modifier,Event Date Year,Event Date Year Uncertainty,Event Date Month,Event Date Day Modifier,Event Date Day,Event Date Day Uncertainty
211020,Vesuvius,13346,1770,100547,Property Damage,,,,,,,,
211020,Vesuvius,13346,1770,100548,Fatalities,,,1779,,8,,8,
211020,Vesuvius,13346,1770,100549,Lahar or Mudflow,,,,,,,,
211020,Vesuvius,13346,1770,100550,Evacuations,,,,,,,,
211020,Vesuvius,13346,1770,100551,Lava fountains,,,,,,,,
211020,Vesuvius,13346,1770,100552,Eruption cloud,,,,,,,,
211020,Vesuvius,13346,1770,100553,Cinder Cone,,,,,,,,
211020,Vesuvius,13346,1770,100554,Earthquakes (undefined),,,,,,,,
211020,Vesuvius,13346,1770,100555,Lightning,,,,,,,,
241030,Taranaki,13347,1755,100557,Explosion,,,,,,,,
241030,Taranaki,13347,1755,100558,Ash,,,,,,,,
241030,Taranaki,13348,1800,100559,Explosion,,,,,,,,
241030,Taranaki,13348,1800,100560,Tephra,,,,,,,,
211020,Vesuvius,13349,1783,100563,Explosion,"violent, strong, or large",,,,,,,
211020,Vesuvius,13349,1783,100564,Ash,,,,,,,,
211020,Vesuvius,13349,1783,100565,Lava flow,,,,,,,,
211020,Vesuvius,13349,1783,100566,Property Damage,,,,,,,,
211020,Vesuvius,13349,1783,100567,Fatalities,,,1794,,,,,
211020,Vesuvius,13352,1835,100568,Lava fountains,,,,,,,,
211020,Vesuvius,13352,1835,100569,Eruption cloud,,,,,,,,
211020,Vesuvius,13352,1835,100570,Lightning,,,,,,,,
211020,Vesuvius,13353,1841,100573,Explosion,"violent, strong, or large",,,,,,,
211020,Vesuvius,13353,1841,100574,Ash,,,,,,,,
211020,Vesuvius,13353,1841,100575,Lava flow,,,,,,,,
211020,Vesuvius,13353,1841,100576,Property Damage,,,,,,,,
211020,Vesuvius,13353,1841,100577,Eruption cloud,,,,,,,,
211020,Vesuvius,13353,1841,100578,Cinder Cone,,,,,,,,
211020,Vesuvius,13354,1854,100581,Explosion,"violent, strong, or large",,,,,,,
211020,Vesuvius,13354,1854,100582,Lava flow,,,,,,,,
211020,Vesuvius,13354,1854,100583,Property Damage,,,,,,,,
211020,Vesuvius,13355,1855,100586,Explosion,"violent, strong, or large",,,,,,,
211020,Vesuvius,13355,1855,100587,Ash,,,,,,,,
211020,Vesuvius,13355,1855,100588,Lava flow,,,,,,,,
211020,Vesuvius,13355,1855,100589,Property Damage,,,,,,,,
211020,Vesuvius,13355,1855,100590,Evacuations,,,,,,,,
211020,Vesuvius,13355,1855,100591,Lava fountains,,,,,,,,
211020,Vesuvius,13355,1855,100592,Eruption cloud,,,,,,,,
211020,Vesuvius,13355,1855,100593,Earthquakes (undefined),,,,,,,,
211020,Vesuvius,13355,1855,100594,Deformation (inflation),,,,,,,,
241040,Whakaari/White Island,13356,1947,100596,Explosion,,,,,,,,
241040,Whakaari/White Island,13356,1947,100597,Ash,,,,,,,,
241040,Whakaari/White Island,13356,1947,100598,Crater,Summit.,,,,,,,
211020,Vesuvius,13360,1875,100601,Blocks,,,,,,,,
211020,Vesuvius,13361,1913,100604,Explosion,"violent, strong, or large",,,,,,,
211020,Vesuvius,13361,1913,100605,Lapilli,,,,,,,,
211020,Vesuvius,13361,1913,100606,Bombs,,,,,,,,
211020,Vesuvius,13361,1913,100607,Scoria,,,,,,,,
211020,Vesuvius,13361,1913,100608,Pyroclastic flow,,,,,,,,
211020,Vesuvius,13361,1913,100609,Lava flow,"violent, strong, or large",,,,,,,
211020,Vesuvius,13361,1913,100610,Property Damage,,,,,,,,
211020,Vesuvius,13361,1913,100611,Fatalities,,,1944,,3,,,
285060,Taisetsuzan,18665,-2800,130126,Ash,,,,,,,,
285060,Taisetsuzan,18665,-2800,130127,Phreatic activity,,,,,,,,
285060,Taisetsuzan,18666,-1450,130128,Ash,,,,,,,,
285060,Taisetsuzan,18666,-1450,130129,Phreatic activity,,,,,,,,
285060,Taisetsuzan,18667,-550,130130,Ash,,,,,,,,
285060,Taisetsuzan,18667,-550,130131,Phreatic activity,,,,,,,,
285060,Taisetsuzan,18667,-550,130132,Avalanche,,,,,,,,
285070,Akan,18681,950,130135,Explosion,,,,,,,,
285070,Akan,18681,950,130136,Scoria,,,,,,,,
285070,Akan,18681,950,130137,Lava flow,,,,,,,,
285070,Akan,18682,1250,130138,Ash,,,,,,,,
285070,Akan,18682,1250,130139,Pyroclastic flow,Uncertain,,,,,,,
285070,Akan,18682,1250,130140,Phreatic activity,,,,,,,,
285070,Akan,18682,1250,130141,Lava flow,Uncertain,,,,,,,
285070,Akan,18683,1550,130142,Ash,,,,,,,,
285070,Akan,18683,1550,130143,Phreatic activity,,,,,,,,
285070,Akan,18684,1600,130144,Ash,,,,,,,,
285070,Akan,18684,1600,130145,Phreatic activity,,,,,,,,
285070,Akan,18685,1780,130147,Explosion,Uncertain,,,,,,,
285070,Akan,18685,1780,130148,Ash,,,,,,,,
285070,Akan,18686,1808,130149,Phreatic activity,Uncertain,,,,,,,
285070,Akan,18686,1808,130150,Flames,,,,,,,,
285070,Akan,18689,1954,130158,Ash,,,,,,,,
285070,Akan,18689,1954,130159,Phreatic activity,,,,,,,,
285070,Akan,18689,1954,130160,Audible Sounds,,,,,,,,
285070,Akan,18690,1955,130162,Ash,,,,,,,,
285070,Akan,18690,1955,130163,Phreatic activity,moderate,,,,,,,
285070,Akan,18691,1956,130165,Ash,,,,,,,,
285070,Akan,18691,1956,130166,Phreatic activity,moderate,,,,,,,
285070,Akan,18702,1996,130168,Seismicity (volcanic),Before eruption.,,,,,,,
285070,Akan,18702,1996,130169,Seismicity (volcanic),,,,,,,,
285070,Akan,18702,1996,130170,Seismicity (volcanic),After eruption.,,,,,,,
285070,Akan,18703,1998,130172,Explosion,,,,,,,,
285070,Akan,18703,1998,130173,Ash,,,,,,,,
285070,Akan,18703,1998,130174,Phreatic activity,,,,,,,,
285070,Akan,18703,1998,130175,Volcanic tremor,,,,,,,,
285070,Akan,18704,2006,130177,Ash,weak or small,,,,,,,
285070,Akan,18704,2006,130178,Phreatic activity,,,,,,,,
285070,Akan,18704,2006,130179,Volcanic tremor,Before eruption.,,,,,,,
300060,Mutnovsky,18705,-4550,130180,Explosion,,,,,,,,
300060,Mutnovsky,18705,-4550,130181,Ash,,,,,,,,
300060,Mutnovsky,18706,-4050,130182,Ash,,,,,,,,
300060,Mutnovsky,18706,-4050,130183,Phreatic activity,,,,,,,,
285070,Akan,18707,2008,130185,Ash,,,,,,,,
285070,Akan,18707,2008,130186,Phreatic activity,,,,,,,,
285070,Akan,18707,2008,130187,Volcanic tremor,Before eruption.,,,,,,,
285081,Mashu,18708,-5550,130189,Explosion,,,,,,,,
285081,Mashu,18708,-5550,130190,Pyroclastic flow,,,,,,,,
285081,Mashu,18708,-5550,130191,Caldera,Explosion,,,,,,,
285081,Mashu,18708,-5550,130192,Pumice,"violent, strong, or large",,,,,,,
285081,Mashu,18709,-3550,130194,Explosion,,,,,,,,
285081,Mashu,18709,-3550,130195,Pyroclastic flow,,,,,,,,
285081,Mashu,18709,-3550,130196,Pumice,,,,,,,,
285081,Mashu,18709,-3550,130197,Phreatomagmatic,,,,,,,,
285081,Mashu,18710,-2800,130199,Explosion,,,,,,,,
285081,Mashu,18710,-2800,130200,Tephra,,,,,,,,
285081,Mashu,18710,-2800,130201,Phreatomagmatic,,,,,,,,
285080,Kussharo,18720,-5800,130203,Lava dome,,,,,,,,
285080,Kussharo,18721,-3550,130205,Explosion,,,,,,,,
285080,Kussharo,18721,-3550,130206,Pyroclastic flow,,,,,,,,
285080,Kussharo,18721,-3550,130207,Lava dome,,,,,,,,
285080,Kussharo,18722,-1550,130209,Lava dome,,,,,,,,
285080,Kussharo,18723,450,130211,Ash,,,,,,,,
285080,Kussharo,18723,450,130212,Phreatic activity,,,,,,,,
285080,Kussharo,18724,700,130214,Lava dome,,,,,,,,
285080,Kussharo,18725,1320,130216,Ash,,,,,,,,
285080,Kussharo,18725,1320,130217,Phreatic activity,,,,,,,,
285090,Shiretoko-Iozan,18726,850,130218,Ash,,,,,,,,
285090,Shiretoko-Iozan,18726,850,130219,Phreatic activity,,,,,,,,
285090,Shiretoko-Iozan,18727,1857,130220,Phreatic activity,Uncertain,,,,,,,
285090,Shiretoko-Iozan,18727,1857,130221,"Volcanic ""smoke""",,,,,,,,
285090,Shiretoko-Iozan,18727,1857,130222,Observation,Liquid sulfur,,,,,,,
285090,Shiretoko-Iozan,18728,1876,130224,Phreatic activity,weak or small,,,,,,,
285090,Shiretoko-Iozan,18730,1889,130227,Phreatic activity,moderate,,,,,,,
285090,Shiretoko-Iozan,18730,1889,130228,Observation,Liquid sulfur,,,,,,,
285090,Shiretoko-Iozan,18731,1890,130230,Phreatic activity,moderate,,,,,,,
285090,Shiretoko-Iozan,18731,1890,130231,Fumarolic or Solfataric,,,,,,,,
285090,Shiretoko-Iozan,18732,1935,130233,Phreatic activity,moderate,,,,,,,
285090,Shiretoko-Iozan,18732,1935,130234,Observation,Liquid sulfur,,,,,,,
290010,Tomariyama [Golovnin],18733,-4550,130235,Explosion,,,,,,,,
290041,Moekeshiwan [Lvinaya Past],18745,-7480,130236,Pyroclastic flow,,,,,,,,
290041,Moekeshiwan [Lvinaya Past],18745,-7480,130237,Caldera,Explosion,,,,,,,
290041,Moekeshiwan [Lvinaya Past],18745,-7480,130238,Pumice,,,,,,,,
290050,Etorofu-Atosanupuri [Atosanupuri],18747,1812,130241,Explosion,,,,,,,,
290050,Etorofu-Atosanupuri [Atosanupuri],18747,1812,130242,Flames,,,,,,,,
290050,Etorofu-Atosanupuri [Atosanupuri],18748,1932,130243,Explosion,Uncertain,,,,,,,
290070,Etorofu-Yakeyama [Grozny Group],18750,1968,130246,Explosion,,,,,,,,
290070,Etorofu-Yakeyama [Grozny Group],18750,1968,130247,Ash,,,,,,,,
290070,Etorofu-Yakeyama [Grozny Group],18751,1970,130249,Explosion,weak or small,,,,,,,
290070,Etorofu-Yakeyama [Grozny Group],18751,1970,130250,Ash,,,,,,,,
290070,Etorofu-Yakeyama [Grozny Group],18752,1973,130252,Explosion,weak or small,,,,,,,
290070,Etorofu-Yakeyama [Grozny Group],18753,1973,130254,Explosion,,,,,,,,
290070,Etorofu-Yakeyama [Grozny Group],18753,1973,130255,Ash,,,,,,,,
290070,Etorofu-Yakeyama [Grozny Group],18753,1973,130256,Eruption cloud,,,,,,,,
290070,Etorofu-Yakeyama [Grozny Group],18753,1973,130257,Earthquakes (undefined),Before.,,,,,,,
290070,Etorofu-Yakeyama [Grozny Group],18753,1973,130258,Blocks,,,,,,,,
290070,Etorofu-Yakeyama [Grozny Group],18754,1989,130260,Explosion,,,,,,,,
290070,Etorofu-Yakeyama [Grozny Group],18754,1989,130261,Ash,,,,,,,,
290070,Etorofu-Yakeyama [Grozny Group],18754,1989,130262,Lahar or Mudflow,weak or small,,,,,,,
290070,Etorofu-Yakeyama [Grozny Group],18754,1989,130263,Volcanic tremor,,,,,,,,
290070,Etorofu-Yakeyama [Grozny Group],18754,1989,130264,Earthquakes (undefined),,,,,,,,
290080,Sashiusudake [Baransky],18757,1951,130267,Explosion,,,,,,,,
290090,Chirippusan [Chirip],18758,1843,130268,Explosion,,,,,,,,
290150,Chirpoi,18778,1712,130276,Explosion,extremely violent or catastrophic,,,,,,,
290150,Chirpoi,18779,1790,130277,Explosion,,,,,,,,
290150,Chirpoi,18779,1790,130278,Lava flow,,,,,,,,
290150,Chirpoi,18780,1811,130279,Explosion,,,,,,,,
290150,Chirpoi,18781,1854,130280,Explosion,,,,,,,,
290150,Chirpoi,18782,1857,130281,Explosion,,,,,,,,
290150,Chirpoi,18783,1879,130282,Explosion,,,,,,,,
290150,Chirpoi,18783,1879,130283,Lava flow,,,,,,,,
290150,Chirpoi,18784,1960,130284,Explosion,,,,,,,,
290150,Chirpoi,18784,1960,130285,Ash,,,,,,,,
290150,Chirpoi,18785,1982,130287,Explosion,Uncertain,,,,,,,
290150,Chirpoi,18785,1982,130288,"Volcanic ""smoke""",,,,,,,,
290161,Milna,18787,1842,130290,Explosion,,,,,,,,
290161,Milna,18788,1849,130291,Explosion,,,,,,,,
290161,Milna,18789,1881,130292,Explosion,,,,,,,,
290161,Milna,18789,1881,130293,Lava flow,,,,,,,,
290161,Milna,18790,1883,130294,Lava dome,Uncertain,,,,,,,
290190,Prevo Peak,18791,1765,130295,Explosion,,,,,,,,
290190,Prevo Peak,18791,1765,130296,Pyroclastic flow,,,,,,,,
290190,Prevo Peak,18791,1765,130297,Property Damage,,,,,,,,
290190,Prevo Peak,18792,1825,130298,Explosion,weak or small,,,,,,,
290200,Ketoi,18793,1843,130299,Explosion,,,,,,,,
290200,Ketoi,18793,1843,130300,Lava flow,,,,,,,,
290200,Ketoi,18794,1924,130301,Explosion,,,,,,,,
290200,Ketoi,18795,1960,130302,Explosion,,,,,,,,
290200,Ketoi,18795,1960,130303,Pumice,,,,,,,,
290240,Sarychev Peak,18812,1946,130307,Explosion,"violent, strong, or large",,,,,,,
290240,Sarychev Peak,18812,1946,130308,Ash,,,,,,,,
290240,Sarychev Peak,18812,1946,130309,Bombs,,,,,,,,
290240,Sarychev Peak,18812,1946,130310,Pyroclastic flow,,,,,,,,
290240,Sarychev Peak,18812,1946,130311,Lava flow,,,,,,,,
290240,Sarychev Peak,18812,1946,130312,Flames,,,,,,,,
290240,Sarychev Peak,18812,1946,130313,Earthquakes (undefined),After.,,,,,,,
290240,Sarychev Peak,18812,1946,130314,Lightning,,,,,,,,
290240,Sarychev Peak,18813,1954,130315,Explosion,weak or small,,,,,,,
290240,Sarychev Peak,18813,1954,130316,Ash,,,,,,,,
290240,Sarychev Peak,18813,1954,130317,Lava dome,,,,,,,,
290240,Sarychev Peak,18813,1954,130318,Lightning,,,,,,,,
290240,Sarychev Peak,18814,1960,130320,Explosion,moderate,,,,,,,
290240,Sarychev Peak,18814,1960,130321,Ash,,,,,,,,
290240,Sarychev Peak,18814,1960,130322,Eruption cloud,,,,,,,,
290240,Sarychev Peak,18815,1965,130324,Explosion,weak or small,,,,,,,
290240,Sarychev Peak,18816,1976,130326,Explosion,,,,,,,,
290240,Sarychev Peak,18816,1976,130327,Ash,,,,,,,,
290240,Sarychev Peak,18816,1976,130328,Lava flow,,,,,,,,
290240,Sarychev Peak,18816,1976,130329,Evacuations,,,,,,,,
290240,Sarychev Peak,18816,1976,130330,Eruption cloud,,,,,,,,
290240,Sarychev Peak,18816,1976,130331,Earthquakes (undefined),,,,,,,,
290240,Sarychev Peak,18817,1986,130333,Explosion,,,,,,,,
290240,Sarychev Peak,18817,1986,130334,Lava flow,,,,,,,,
290240,Sarychev Peak,18818,1989,130336,Ash,,,,,,,,
290240,Sarychev Peak,18818,1989,130337,Earthquakes (undefined),Before.,,,,,,,
290260,Chirinkotan,18828,1979,130338,Lava flow,,,,,,,,
290260,Chirinkotan,18828,1979,130339,Lava flow,Entered water.,,,,,,,
290260,Chirinkotan,18829,1986,130341,Ash,,,,,,,,
290260,Chirinkotan,18829,1986,130342,Phreatic activity,weak or small,,,,,,,
290260,Chirinkotan,18830,2004,130344,Explosion,,,,,,,,
290260,Chirinkotan,18830,2004,130345,Ash,,,,,,,,
290270,Ekarma,18831,1767,130347,Explosion,,,,,,,,
290270,Ekarma,18831,1767,130348,Lava dome,,,,,,,,
290270,Ekarma,18832,1980,130349,Explosion,weak or small,,,,,,,
290270,Ekarma,18833,2010,130351,Explosion,Explosions with ash emissions up to 3 km altitude.,,2010,,6,,30,
290270,Ekarma,18833,2010,130353,Lahar or Mudflow,"Three lahars went down from the vent area of the middle venting site, one trending S, the other two roughly SW.",,2010,,6,,30,
290270,Ekarma,18833,2010,130354,Audible Sounds,In the latter half of 16 June the group on Skala Dlinnaya Island heard booming noises. The sounds occurred 8-10 times in a time interval lasting 30-40 minutes.,,2010,,6,,16,
290270,Ekarma,18833,2010,130355,Crater,Parasitic.,,,,,,,
290290,Sinarka,18835,1846,130357,Explosion,"violent, strong, or large",,,,,,,
290290,Sinarka,18836,1855,130358,Explosion,,,,,,,,
290290,Sinarka,18837,1872,130360,Explosion,,,,,,,,
290290,Sinarka,18837,1872,130361,Pyroclastic flow,,,,,,,,
290290,Sinarka,18837,1872,130362,Lava flow,,,,,,,,
290290,Sinarka,18837,1872,130363,Lava dome,,,,,,,,
290290,Sinarka,18837,1872,130364,Property Damage,,,,,,,,
290300,Kharimkotan,18838,1713,130365,Explosion,"violent, strong, or large",,,,,,,
290320,Nemo Peak,18840,1938,130369,Explosion,,,,,,,,
290360,Chikurachki,18852,1967,130373,Explosion,,,,,,,,
290360,Chikurachki,18852,1967,130374,Ash,,,,,,,,
290360,Chikurachki,18853,1973,130376,Explosion,,,,,,,,
290360,Chikurachki,18853,1973,130377,Ash,,,,,,,,
290360,Chikurachki,18854,1986,130379,Explosion,,,,,,,,
290360,Chikurachki,18854,1986,130380,Ash,,,,,,,,
290360,Chikurachki,18854,1986,130381,Pyroclastic flow,,,,,,,,
290360,Chikurachki,18854,1986,130382,Phreatic activity,,,,,,,,
290360,Chikurachki,18854,1986,130383,Lava flow,,,,,,,,
290360,Chikurachki,18854,1986,130384,Lahar or Mudflow,,,,,,,,
290360,Chikurachki,18854,1986,130385,Eruption cloud,,,,,,,,
290360,Chikurachki,18854,1986,130386,Earthquakes (undefined),,,,,,,,
290360,Chikurachki,18854,1986,130387,Lightning,,,,,,,,
290360,Chikurachki,18855,2002,130389,Explosion,,,,,,,,
290360,Chikurachki,18855,2002,130390,Ash,,,,,,,,
290360,Chikurachki,18856,2003,130392,Explosion,,,,,,,,
290360,Chikurachki,18856,2003,130393,Ash,,,,,,,,
290360,Chikurachki,18857,2005,130395,Explosion,,,,,,,,
290360,Chikurachki,18857,2005,130396,Ash,,,,,,,,
290360,Chikurachki,18858,2007,130398,Explosion,,,,,,,,
290360,Chikurachki,18858,2007,130399,Ash,,,,,,,,
290360,Chikurachki,18859,2007,130401,Explosion,,,,,,,,
290360,Chikurachki,18859,2007,130402,Ash,,,,,,,,
290360,Chikurachki,18860,2008,130404,Explosion,,,,,,,,
290360,Chikurachki,18860,2008,130405,Ash,,,,,,,,
290380,Ebeko,18872,1969,130408,Ash,,,,,,,,
290380,Ebeko,18872,1969,130409,Phreatic activity,weak or small,,,,,,,
290380,Ebeko,18874,1987,130414,Explosion,,,,,,,,
290380,Ebeko,18874,1987,130415,Ash,,,,,,,,
290380,Ebeko,18874,1987,130416,Phreatic activity,,,,,,,,
290380,Ebeko,18874,1987,130417,Earthquake (tectonic),Before eruption.,,,,,,,
290380,Ebeko,18875,1989,130421,Ash,,,,,,,,
290380,Ebeko,18875,1989,130422,Bombs,,,,,,,,
290380,Ebeko,18875,1989,130423,Phreatic activity,,,,,,,,
290380,Ebeko,18875,1989,130424,Lahar or Mudflow,,,,,,,,
290380,Ebeko,18875,1989,130425,Earthquakes (undefined),,,,,,,,
290380,Ebeko,18876,1991,130427,Ash,weak or small,,,,,,,
290380,Ebeko,18876,1991,130428,Phreatic activity,,,,,,,,
290380,Ebeko,18877,2005,130430,Explosion,,,,,,,,
290380,Ebeko,18877,2005,130431,Ash,,,,,,,,
290380,Ebeko,18877,2005,130432,Earthquakes (undefined),After.,,,,,,,
290380,Ebeko,18878,2009,130434,Explosion,,,,,,,,
290380,Ebeko,18878,2009,130435,Ash,,,,,,,,
290380,Ebeko,18879,2010,130436,Explosion,"Explosions produced ash plumes that rose to an altitude of 1.8 km (5,900 ft) a.s.l. and drifted SSE",,2010,,7,,2,
290390,Alaid,18880,1790,130439,Explosion,"violent, strong, or large",,,,,,,
290390,Alaid,18887,1981,130440,Ash,,,,,,,,
290390,Alaid,18887,1981,130441,Bombs,,,,,,,,
290390,Alaid,18887,1981,130442,Property Damage,,,,,,,,
290390,Alaid,18887,1981,130443,Lahar or Mudflow,,,,,,,,
290390,Alaid,18887,1981,130444,Eruption cloud,,,,,,,,
290390,Alaid,18887,1981,130445,Crater,Summit.,,,,,,,
290390,Alaid,18887,1981,130446,Earthquakes (undefined),Before.,,,,,,,
290390,Alaid,18887,1981,130447,Earthquakes (undefined),,,,,,,,
290390,Alaid,18887,1981,130448,Lightning,,,,,,,,
290390,Alaid,18887,1981,130449,Blocks,,,,,,,,
290390,Alaid,18888,1981,130451,Explosion,,,,,,,,
290390,Alaid,18888,1981,130452,Ash,,,,,,,,
290390,Alaid,18889,1982,130454,Explosion,,,,,,,,
290390,Alaid,18889,1982,130455,Eruption cloud,,,,,,,,
290390,Alaid,18890,1986,130457,Explosion,,,,,,,,
290390,Alaid,18890,1986,130458,Ash,,,,,,,,
290390,Alaid,18890,1986,130459,Phreatic activity,,,,,,,,
290390,Alaid,18890,1986,130460,Crater,Summit.,,,,,,,
290390,Alaid,18891,1996,130461,Explosion,,,,,,,,
290390,Alaid,18891,1996,130462,Eruption cloud,,,,,,,,
290390,Alaid,18891,1996,130463,Earthquakes (undefined),Before.,,,,,,,
300010,Kambalny,18894,1350,130466,Ash,,,,,,,,
300010,Kambalny,18894,1350,130467,Phreatic activity,,,,,,,,
300021,Yavinsky,18895,-4050,130469,Explosion,,,,,,,,
300021,Yavinsky,18895,-4050,130470,Scoria,,,,,,,,
300021,Yavinsky,18895,-4050,130471,Cinder Cone,,,,,,,,
300022,Diky Greben,18896,-5700,130473,Explosion,,,,,,,,
300023,Kurile Lake,18903,-6440,130474,Avalanche,,,,,,,,
300023,Kurile Lake,18903,-6440,130475,Pumice,,,,,,,,
300020,Koshelev,18904,-4550,130476,Explosion,,,,,,,,
300020,Koshelev,18904,-4550,130477,Ash,,,,,,,,
300020,Koshelev,18904,-4550,130478,Lava flow,,,,,,,,
300020,Koshelev,18904,-4550,130479,Pumice,,,,,,,,
300020,Koshelev,18905,-4050,130481,Explosion,,,,,,,,
300020,Koshelev,18905,-4050,130482,Scoria,,,,,,,,
300020,Koshelev,18905,-4050,130483,Cinder Cone,,,,,,,,
300020,Koshelev,18906,-1350,130485,Explosion,,,,,,,,
300020,Koshelev,18906,-1350,130486,Scoria,,,,,,,,
300020,Koshelev,18906,-1350,130487,Lava flow,,,,,,,,
300020,Koshelev,18907,1690,130489,Explosion,,,,,,,,
300020,Koshelev,18907,1690,130490,Crater,Parasitic.,,,,,,,
300030,Iliinsky,18909,-5700,130493,Explosion,,,,,,,,
300030,Iliinsky,18909,-5700,130494,Caldera,Explosion,,,,,,,
300030,Iliinsky,18910,-4550,130496,Explosion,,,,,,,,
300030,Iliinsky,18910,-4550,130497,Tephra,,,,,,,,
300030,Iliinsky,18910,-4550,130498,Lava flow,,,,,,,,
300030,Iliinsky,18911,-2850,130500,Explosion,,,,,,,,
300030,Iliinsky,18911,-2850,130501,Tephra,,,,,,,,
300030,Iliinsky,18912,-2050,130503,Explosion,,,,,,,,
300030,Iliinsky,18912,-2050,130504,Tephra,,,,,,,,
300030,Iliinsky,18913,50,130506,Lava flow,,,,,,,,
300030,Iliinsky,18913,50,130507,Lava dome,,,,,,,,
300053,Khodutka,18922,-930,130508,Lava dome,,,,,,,,
300053,Khodutka,18922,-930,130509,Crater,Parasitic.,,,,,,,
300053,Khodutka,18922,-930,130510,Pumice,,,,,,,,
300053,Khodutka,18923,-300,130512,Lava flow,,,,,,,,
300050,Ksudach,18924,-7900,130515,Explosion,,,,,,,,
300050,Ksudach,18924,-7900,130516,Ash,,,,,,,,
300050,Ksudach,18924,-7900,130517,Lapilli,,,,,,,,
300050,Ksudach,18924,-7900,130518,Bombs,,,,,,,,
300050,Ksudach,18924,-7900,130519,Pyroclastic flow,,,,,,,,
300050,Ksudach,18924,-7900,130520,Caldera,Explosion,,,,,,,
300050,Ksudach,18924,-7900,130521,Pumice,,,,,,,,
300050,Ksudach,18925,-5600,130523,Explosion,,,,,,,,
300050,Ksudach,18925,-5600,130524,Tephra,,,,,,,,
300050,Ksudach,18926,-5200,130527,Explosion,,,,,,,,
300050,Ksudach,18926,-5200,130528,Ash,,,,,,,,
300050,Ksudach,18926,-5200,130529,Lapilli,,,,,,,,
300050,Ksudach,18926,-5200,130530,Bombs,,,,,,,,
300050,Ksudach,18926,-5200,130531,Pyroclastic flow,,,,,,,,
300050,Ksudach,18926,-5200,130532,Caldera,Explosion,,,,,,,
300050,Ksudach,18926,-5200,130533,Pumice,,,,,,,,
300050,Ksudach,18926,-5200,130534,Phreatomagmatic,,,,,,,,
300050,Ksudach,18927,-4900,130537,Explosion,,,,,,,,
300050,Ksudach,18927,-4900,130538,Ash,,,,,,,,
300050,Ksudach,18927,-4900,130539,Lapilli,,,,,,,,
300050,Ksudach,18927,-4900,130540,Bombs,,,,,,,,
300050,Ksudach,18927,-4900,130541,Pyroclastic flow,,,,,,,,
300050,Ksudach,18936,240,130542,Phreatomagmatic,,,,,,,,
300050,Ksudach,18937,350,130544,Explosion,,,,,,,,
300050,Ksudach,18937,350,130545,Lava dome,Uncertain,,,,,,,
300050,Ksudach,18938,700,130547,Explosion,,,,,,,,
300050,Ksudach,18939,1000,130549,Explosion,,,,,,,,
300050,Ksudach,18939,1000,130550,Pyroclastic flow,,,,,,,,
300050,Ksudach,18939,1000,130551,Pumice,,,,,,,,
300050,Ksudach,18940,1750,130553,Explosion,,,,,,,,
300050,Ksudach,18940,1750,130554,Lahar or Mudflow,,,,,,,,
300050,Ksudach,18940,1750,130555,Pumice,,,,,,,,
300050,Ksudach,18941,1907,130558,Explosion,extremely violent or catastrophic,,,,,,,
300050,Ksudach,18941,1907,130559,Ash,"violent, strong, or large",,,,,,,
300050,Ksudach,18941,1907,130560,Pyroclastic flow,,,,,,,,
300050,Ksudach,18941,1907,130561,Pumice,"violent, strong, or large",,,,,,,
300050,Ksudach,18941,1907,130562,Directed Explosion,,,,,,,,
300060,Mutnovsky,18942,-7550,130563,Explosion,,,,,,,,
300060,Mutnovsky,18942,-7550,130564,Ash,,,,,,,,
300060,Mutnovsky,18943,-6000,130565,Ash,,,,,,,,
300060,Mutnovsky,18943,-6000,130566,Phreatic activity,,,,,,,,
300060,Mutnovsky,18944,-5900,130567,Ash,,,,,,,,
